ID,NOM,TYPES,DATE_CREATION,STATUT_PUBLICATION,URL,REGION,VILLE,CODE_POSTAL,STRUCTURES_ADOPTANTES_NOM,STRUCTURES_ADOPTANTES_ID,LATITUDE,LONGITUDE,GEOMETRIE,LINEAIRE,SURFACE,NB_RELEVE,NB_EVENEMENT,DATE_DERNIER_EVENEMENT
279,Berges du Fier,Éducatif,2023/10/05,publié,http://www.zero-dechet-sauvage.org/spots/berges-du-fier--,Auvergne-Rhône-Alpes,Alex,74290,Collège Les Aravis,700,45.895534000284,6.2422880000345,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.245983,45.894018],[6.246122,45.894145],[6.245436,45.89469],[6.244449,45.895146],[6.243934,45.895146],[6.241328,45.896176],[6.240384,45.896378],[6.239419,45.896773],[6.238893,45.89705],[6.238454,45.896781],[6.23884,45.896311],[6.24003,45.895713],[6.24003,45.895743],[6.242883,45.895213],[6.245983,45.894018]]]}}]}",0,34879.38398319,1,1,2023/10/07
278,Parking de la cote 2000,Association;Collectivité et Gestionnaire,2023/09/29,publié,http://www.zero-dechet-sauvage.org/spots/parking-de-la-cote-2000--,Auvergne-Rhône-Alpes,Megève,74120,Mountain Riders,102,45.817956502497,6.6526695003515,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.651213,45.817319],[6.652023,45.817689],[6.65153,45.818093],[6.65345,45.819024],[6.654126,45.818538],[6.652254,45.817547],[6.652576,45.817296],[6.651594,45.816889],[6.651213,45.817319]]]}}]}",0,19164.002224543,1,1,2023/09/21
277,Roc de la Calme,Association;Collectivité et Gestionnaire,2023/09/29,publié,http://www.zero-dechet-sauvage.org/spots/roc-de-la-calme--,Occitanie,Font-Romeu-Odeillo-Via,66120,Mountain Riders,102,42.535239594906,2.015913504496,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[2.01538,42.535208],[2.01531,42.53556],[2.015997,42.535769],[2.016098,42.535429],[2.016517,42.534896],[2.016158,42.534927],[2.015916,42.53471],[2.01538,42.535208]]]}}]}",0,5989.0567867074,2,2,2023/10/23
276,Plage de Blonville-sur-Mer,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/plage-de-blonville-sur-mer--,,,14910,Association Côte Fleurie Propre,687,49.339454999979,0.024123499999992,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[0.032712,49.342601],[0.03091,49.341321],[0.028389,49.339839],[0.026693,49.338903],[0.026586,49.338959],[0.025116,49.338232],[0.025181,49.338169],[0.021662,49.336211],[0.01884,49.334841],[0.015535,49.336882],[0.024923,49.341608],[0.029644,49.344069],[0.032712,49.342601]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[0.017188,49.335862],[0.031178,49.343335]]}}]}",1312.1471141914,410745.25873997,1,1,2023/10/09
275,Plage de Villers-sur-Mer,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/plage-de-villers-sur-mer--,Normandie,Villers-sur-Mer,14640,,,49.332974000035,0.011490500000005,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[0.006609,49.32873],[0.012338,49.331611],[0.019548,49.335218],[0.016093,49.337218],[0.00869,49.333485],[0.003433,49.331037],[0.006609,49.32873]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[0.005021,49.329884],[0.01781,49.336218]]}}]}",1165.2797886922,385690.00077111,0,0,
274,Houlgate - plage principale,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/houlgate-plage-principale--,Normandie,Houlgate,14510,,,49.303156000022,-0.080514500000021,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.067946,49.30705],[-0.069373,49.309505],[-0.075005,49.308365],[-0.081882,49.308477],[-0.093083,49.305874],[-0.090766,49.302209],[-0.088964,49.299774],[-0.087204,49.297983],[-0.087204,49.296807],[-0.084543,49.299396],[-0.083964,49.299802],[-0.082483,49.301187],[-0.082719,49.301383],[-0.082033,49.302013],[-0.07802,49.304111],[-0.077462,49.304419],[-0.074115,49.305455],[-0.071261,49.306238],[-0.067946,49.30705]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.089865,49.300991],[-0.083621,49.304195],[-0.075788,49.306644],[-0.068665,49.308267]]}}]}",1754.9226620763,1010245.6770426,0,0,
273,Cabourg - Cap cabourg,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/cabourg-cap-cabourg--,Normandie,Cabourg,14390,,,49.298171500042,-0.10390850000005,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.118253,49.293701],[-0.120163,49.296695],[-0.109799,49.299704],[-0.092032,49.302642],[-0.090337,49.300334],[-0.088298,49.298585],[-0.087654,49.297507],[-0.087826,49.296807],[-0.088427,49.296094],[-0.089156,49.295632],[-0.089656,49.295604],[-0.090144,49.295758],[-0.090744,49.296388],[-0.090836,49.296737],[-0.091217,49.296905],[-0.091688,49.296989],[-0.092493,49.297042],[-0.093507,49.297059],[-0.094017,49.297189],[-0.09465,49.297371],[-0.095497,49.297518],[-0.096946,49.297493],[-0.097831,49.297479],[-0.098855,49.297367],[-0.100958,49.296765],[-0.101881,49.29643],[-0.102181,49.296751],[-0.10231,49.296975],[-0.10952,49.29552],[-0.118253,49.293701]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.118489,49.294065],[-0.099134,49.298081],[-0.094113,49.298822],[-0.091646,49.298976],[-0.090272,49.298752],[-0.089285,49.298025],[-0.089049,49.297171],[-0.089307,49.296416],[-0.08965,49.295758]]}}]}",2499.1085390511,1057509.3221609,0,0,
272,Cabourg - Plage monolithe de Cabourg - Grand Hotel,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/cabourg-plage-monolithe-de-cabourg-grand-hotel--,Normandie,Cabourg,14390,,,49.293441500068,-0.12866000000016,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.11688,49.294023],[-0.118446,49.297143],[-0.129647,49.294736],[-0.14044,49.292833],[-0.139067,49.28974],[-0.128682,49.291616],[-0.122116,49.292987],[-0.11688,49.294023]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.139775,49.291266],[-0.128767,49.293351],[-0.117674,49.29559]]}}]}",1675.2622417225,596826.30546355,0,0,
271,Le Home Varaville - plage principale,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/le-home-varaville-plage-principale--,Normandie,Varaville,14390,,,49.289123999989,-0.16181350000003,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.18252,49.285975],[-0.175783,49.286031],[-0.168702,49.286423],[-0.164453,49.286675],[-0.156728,49.287431],[-0.150291,49.288243],[-0.141064,49.289558],[-0.141064,49.292273],[-0.162736,49.290202],[-0.180117,49.289222],[-0.182563,49.28925],[-0.18252,49.285975]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.182562,49.287599],[-0.17149,49.288131],[-0.16237,49.288719],[-0.154903,49.289446],[-0.141041,49.290902]]}}]}",3039.1157041901,1092764.5710865,0,0,
270,Merville-Franceville-Plage : plage principale,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/merville-franceville-plage-plage-principale--,Normandie,Merville-Franceville-Plage,14810,Association Côte Fleurie Propre,687,49.286915000149,-0.2065145000009,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.192626,49.285786],[-0.192433,49.287319],[-0.220414,49.288047],[-0.220596,49.285842],[-0.217216,49.286385],[-0.214759,49.28608],[-0.212415,49.285891],[-0.211766,49.286042],[-0.210688,49.286003],[-0.20881,49.285783],[-0.205087,49.28614],[-0.203633,49.286168],[-0.203564,49.286014],[-0.200812,49.286136],[-0.200715,49.28622],[-0.196461,49.286045],[-0.192626,49.285786]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.220499,49.286941],[-0.192524,49.286553]]}}]}",2031.745755512,371010.94152018,1,1,2023/10/07
269,Merville-Franceville-Plage : estuaire de l’Orne - dunes,Association,2023/09/28,publié,http://www.zero-dechet-sauvage.org/spots/merville-franceville-plage-estuaire-de-l-orne-dunes--,Normandie,Merville-Franceville-Plage,14810,Association Côte Fleurie Propre,687,49.276777996371,-0.22251549998357,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-0.222444,49.278585],[-0.222244,49.278654],[-0.221881,49.278256],[-0.221862,49.277814],[-0.221891,49.277235],[-0.221901,49.277036],[-0.221881,49.276781],[-0.22192,49.27657],[-0.222063,49.276128],[-0.222168,49.275941],[-0.222664,49.2753],[-0.22295,49.274902],[-0.223169,49.274933],[-0.22273,49.275506],[-0.222358,49.276153],[-0.22212,49.276644],[-0.222158,49.27685],[-0.222053,49.277466],[-0.222101,49.278044],[-0.222282,49.278442],[-0.222444,49.278585]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-0.22308,49.274948],[-0.222517,49.275701],[-0.222087,49.276597],[-0.22203,49.277101],[-0.221983,49.277493],[-0.221998,49.278125],[-0.222313,49.278567],[-0.222389,49.278629]]}}]}",431.27074034761,7304.0305532938,1,1,2023/10/14
268,Charamillon,Association;Collectivité et Gestionnaire,2023/09/20,publié,http://www.zero-dechet-sauvage.org/spots/charamillon--,Auvergne-Rhône-Alpes,Chamonix-Mont-Blanc,74400,Mountain Riders,102,46.014606035187,6.9573525053289,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.956331,46.014329],[6.955365,46.014165],[6.955204,46.013476],[6.956095,46.01317],[6.956819,46.01371],[6.956331,46.014329]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.957495,46.015234],[6.958112,46.014794],[6.959501,46.015689],[6.95883,46.016042],[6.957495,46.015234]]]}}]}",0,19933.67682826,1,1,2023/09/19
267,Front de neige Val Claret Grande Motte,Association;Collectivité et Gestionnaire,2023/09/19,publié,http://www.zero-dechet-sauvage.org/spots/front-de-neige-val-claret-grande-motte--,Auvergne-Rhône-Alpes,Tignes,73320,,,45.452620274523,6.898107541672,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.897252,45.453075],[6.899022,45.453],[6.899001,45.452165],[6.898357,45.452183],[6.898379,45.452454],[6.897193,45.452515],[6.897252,45.453075]]]}}]}",0,10356.682696182,0,0,
266,Sommet du télésiège Colorado,Association;Collectivité et Gestionnaire,2023/09/18,publié,http://www.zero-dechet-sauvage.org/spots/sommet-du-telesiege-colorado--,Auvergne-Rhône-Alpes,La Plagne-Tarentaise,73210,Mountain Riders,102,45.494402754246,6.679228963927,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.679366,45.493525],[6.679527,45.493563],[6.679092,45.495225],[6.678931,45.495281],[6.679366,45.493525]]]}}]}",0,2356.0855592821,1,1,2023/09/04
265,Plage de la Baie de Txingudi,Association,2023/09/14,publié,http://www.zero-dechet-sauvage.org/spots/plage-de-la-baie-de-txingudi--,Nouvelle-Aquitaine,Hendaye,64700,MerTerre,145,43.369470612527,-1.776677004608,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-1.77639,43.368597],[-1.776465,43.368632],[-1.7765,43.368675],[-1.776535,43.368717],[-1.776589,43.368792],[-1.77669,43.368877],[-1.776819,43.368944],[-1.776921,43.368963],[-1.776905,43.369115],[-1.776926,43.369217],[-1.776964,43.369298],[-1.776948,43.369443],[-1.776905,43.369575],[-1.776867,43.3697],[-1.776841,43.369821],[-1.776819,43.369954],[-1.776851,43.370035],[-1.776921,43.370117],[-1.776904,43.370269],[-1.776401,43.370344],[-1.776449,43.370199],[-1.776572,43.369934],[-1.776669,43.369727],[-1.77676,43.369521],[-1.776857,43.369318],[-1.776878,43.369162],[-1.776846,43.369037],[-1.776845,43.368963],[-1.776668,43.368893],[-1.776556,43.368792],[-1.776487,43.368702],[-1.77639,43.368597]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-1.776406,43.368612],[-1.776562,43.368764],[-1.776707,43.368905],[-1.776862,43.368967],[-1.7769,43.369189],[-1.776851,43.369415],[-1.77646,43.370246],[-1.776428,43.370332]]}}]}",213.08254656307,2639.3856133605,1,1,2023/09/13
264,PDV Champagny,Association;Collectivité et Gestionnaire,2023/08/30,publié,http://www.zero-dechet-sauvage.org/spots/pdv-champagny--,Auvergne-Rhône-Alpes,Champagny-en-Vanoise,73350,Mountain Riders,102,45.456063992706,6.692752130843,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.692718,45.455841],[6.69261,45.455871],[6.692846,45.456037],[6.692669,45.456108],[6.692589,45.456048],[6.692567,45.456063],[6.692487,45.45598],[6.692428,45.456048],[6.692605,45.456165],[6.692685,45.456172],[6.692787,45.456214],[6.692841,45.4563],[6.692868,45.456296],[6.692895,45.456345],[6.692997,45.456375],[6.69297,45.456217],[6.692943,45.456214],[6.692981,45.456183],[6.6929,45.45601],[6.692868,45.455977],[6.692964,45.455894],[6.692964,45.455875],[6.693077,45.455849],[6.692959,45.455758],[6.692734,45.455882],[6.692718,45.455841]]]}}]}",0,1142.2898381155,1,1,2023/08/23
263,Héliport,Association,2023/08/25,publié,http://www.zero-dechet-sauvage.org/spots/heliport--,Hauts-de-France,Dunkerque,59140,CPIE Flandre Maritime,584,51.052961494554,2.3488589997499,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[2.34429,51.05371],[2.34725,51.052995],[2.350039,51.052726],[2.352506,51.052753],[2.353428,51.052833],[2.353407,51.052307],[2.348816,51.052213],[2.345749,51.05286],[2.344462,51.053117],[2.34429,51.05371]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[2.344354,51.05344],[2.348409,51.052618],[2.350489,51.052523],[2.353407,51.052645]]}}]}",648.71613183967,35773.264359339,3,3,2024/03/20
262,Plage de Petit Havre,Association,2023/08/17,publié,http://www.zero-dechet-sauvage.org/spots/plage-du-petit-havre--,Guadeloupe,Le Gosier,97190,Ecole de la Mer,335,16.209132072384,-61.426164774346,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-61.426992,16.210569],[-61.426658,16.210628],[-61.426315,16.210404],[-61.425938,16.210019],[-61.425642,16.20963],[-61.42547,16.209222],[-61.425447,16.20876],[-61.425337,16.207636],[-61.425704,16.207947],[-61.425924,16.208094],[-61.426052,16.208419],[-61.425885,16.208607],[-61.425704,16.208721],[-61.425699,16.209087],[-61.425718,16.209362],[-61.426009,16.209733],[-61.426197,16.209929],[-61.42639,16.209928],[-61.426343,16.210072],[-61.426505,16.210351],[-61.426992,16.210569]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-61.426979,16.210565],[-61.426369,16.210126],[-61.426369,16.20997],[-61.426178,16.209878],[-61.425815,16.209457],[-61.425682,16.208935],[-61.425787,16.208715],[-61.426035,16.208459],[-61.425892,16.208038],[-61.425338,16.207671]]}}]}",429.46160549724,11801.53851696,1,2,2023/10/21
261,Parking Napoléon,Association,2023/07/24,publié,http://www.zero-dechet-sauvage.org/spots/parking-napoleon--,Provence-Alpes-Côte d'Azur,Marseille,13008,MerTerre,145,43.213846053273,5.3488100065819,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[5.349462,43.21334],[5.349559,43.213387],[5.349698,43.213402],[5.349805,43.213422],[5.349784,43.213484],[5.349569,43.213578],[5.349301,43.213727],[5.349194,43.213789],[5.349006,43.213907],[5.348888,43.213953],[5.348636,43.214071],[5.348373,43.214219],[5.34825,43.214294],[5.348051,43.214352],[5.347933,43.214352],[5.347863,43.214325],[5.347821,43.214298],[5.347815,43.214262],[5.347837,43.214235],[5.347965,43.214231],[5.348083,43.214215],[5.348191,43.214149],[5.348298,43.214102],[5.348507,43.214],[5.348706,43.213883],[5.348926,43.213742],[5.349167,43.213559],[5.349462,43.21334]]]}}]}",0,3177.1255190035,2,2,2023/10/25
260,Front de neige Risoul 1850,Association;Collectivité et Gestionnaire,2023/07/20,publié,http://www.zero-dechet-sauvage.org/spots/front-de-neige-risoul-1850--,Provence-Alpes-Côte d'Azur,Risoul,05600,Mountain Riders,102,44.620955989321,6.6343524984294,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.636048,44.621731],[6.635678,44.621613],[6.635662,44.621552],[6.63549,44.621475],[6.635088,44.621395],[6.634696,44.621361],[6.634535,44.621349],[6.63424,44.621529],[6.634063,44.62146],[6.634015,44.621441],[6.633414,44.621376],[6.633393,44.621407],[6.633108,44.62141],[6.633076,44.621563],[6.633022,44.621567],[6.633022,44.621643],[6.632695,44.621674],[6.632443,44.62159],[6.632368,44.62167],[6.632266,44.621674],[6.632202,44.621506],[6.631708,44.621441],[6.631724,44.621353],[6.631891,44.621349],[6.632121,44.621147],[6.63225,44.621002],[6.632373,44.620666],[6.632481,44.620158],[6.632958,44.620189],[6.633398,44.620292],[6.633484,44.620475],[6.634197,44.620578],[6.634246,44.620635],[6.634321,44.620632],[6.634578,44.620651],[6.635039,44.620498],[6.636649,44.620964],[6.636971,44.621071],[6.636997,44.621323],[6.636949,44.621441],[6.636745,44.621605],[6.636541,44.621704],[6.636284,44.621754],[6.636048,44.621731]]]}}]}",0,40513.970209817,2,2,2023/09/01
259,Fond Boucher,Surveillance nationale,2023/07/04,publié,http://www.zero-dechet-sauvage.org/spots/fond-boucher--,Martinique,Case-Pilote,97222,,,14.655470376164,-61.153549069609,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[-61.153121,14.655242],[-61.153577,14.655584],[-61.153818,14.655792],[-61.153974,14.655698],[-61.153609,14.655511],[-61.153196,14.655148],[-61.153121,14.655242]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[-61.15391,14.65575],[-61.153164,14.655195]]}}]}",101.35071006579,1186.9559684309,0,0,
258,Chantier de Transarc,Association;Collectivité et Gestionnaire,2023/06/26,publié,http://www.zero-dechet-sauvage.org/spots/chantier-de-transarc--,Auvergne-Rhône-Alpes,Bourg-Saint-Maurice,73700,Mountain Riders,102,45.564438493688,6.7918099990599,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[6.788483,45.566605],[6.78823,45.566527],[6.78811,45.566401],[6.79424,45.56303],[6.794013,45.562819],[6.794274,45.562528],[6.794871,45.562272],[6.79551,45.562768],[6.79509,45.563051],[6.794879,45.563357],[6.794686,45.563441],[6.794438,45.563234],[6.794802,45.563036],[6.795085,45.562801],[6.794828,45.562645],[6.794708,45.562735],[6.794609,45.562702],[6.794352,45.562852],[6.794442,45.562897],[6.794322,45.562951],[6.794386,45.562991],[6.794305,45.563048],[6.794446,45.563198],[6.788483,45.566605]]]}}]}",0,24360.239732919,1,1,2023/07/06
257,Farneils,Association;Collectivité et Gestionnaire,2023/06/20,publié,http://www.zero-dechet-sauvage.org/spots/farneils--,Occitanie,Font-Romeu-Odeillo-Via,66120,Mountain Riders,102,42.517334501839,2.0466110000914,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[2.047046,42.517046],[2.046643,42.516912],[2.046424,42.517113],[2.046096,42.517275],[2.046048,42.517169],[2.045876,42.51709],[2.045656,42.517105],[2.04556,42.517121],[2.045533,42.516872],[2.045522,42.516663],[2.045458,42.516497],[2.045442,42.516386],[2.045217,42.516362],[2.045082,42.516394],[2.045099,42.516512],[2.04512,42.516726],[2.0452,42.517034],[2.045276,42.517287],[2.045276,42.51741],[2.045249,42.517525],[2.044991,42.517592],[2.045034,42.517853],[2.045968,42.518307],[2.046381,42.518224],[2.047057,42.517983],[2.047813,42.5176],[2.048231,42.517268],[2.048097,42.517169],[2.047791,42.517098],[2.047464,42.516971],[2.047223,42.517015],[2.047046,42.517046]]]}}]}",0,27143.900103425,2,2,2023/11/29
256,Chemin des Vignes - Baraque dels Baques,Association,2023/05/22,publié,http://www.zero-dechet-sauvage.org/spots/chemin-des-vignes-baraque-dels-baques--,Occitanie,Cerbère,66290,CERBERE A JAMAIS / CERBERE GARDIENS MER ET NATURE,58,42.444477992521,3.1543829994446,"{""type"":""FeatureCollection"",""features"":[{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""Polygon"",""coordinates"":[[[3.154637,42.441717],[3.154439,42.441816],[3.153967,42.442228],[3.153817,42.44237],[3.153634,42.442493],[3.153419,42.442588],[3.153275,42.442631],[3.152996,42.442635],[3.152593,42.44258],[3.151976,42.442239],[3.15174,42.442354],[3.151268,42.442715],[3.151478,42.442881],[3.15173,42.443209],[3.151563,42.443403],[3.151172,42.443574],[3.150898,42.443732],[3.150458,42.443859],[3.149825,42.443997],[3.149203,42.44425],[3.148967,42.444512],[3.148812,42.444733],[3.148506,42.445026],[3.148334,42.445189],[3.147921,42.445529],[3.14783,42.445747],[3.148152,42.445929],[3.148704,42.445925],[3.148913,42.446016],[3.149423,42.446285],[3.149713,42.446404],[3.150287,42.44661],[3.150614,42.44663],[3.1507,42.44636],[3.150533,42.445945],[3.150732,42.445604],[3.151043,42.445648],[3.151585,42.445458],[3.152105,42.445296],[3.152459,42.445181],[3.152808,42.445177],[3.152931,42.445339],[3.153291,42.445319],[3.15343,42.445474],[3.153586,42.445727],[3.153468,42.446044],[3.153232,42.446451],[3.153457,42.446527],[3.153216,42.446895],[3.152867,42.446855],[3.153114,42.447128],[3.153618,42.447239],[3.153945,42.447168],[3.154299,42.447061],[3.154675,42.446958],[3.155447,42.446721],[3.15593,42.44657],[3.156075,42.446321],[3.156198,42.446127],[3.156595,42.445949],[3.157207,42.445695],[3.157818,42.445715],[3.158521,42.445652],[3.159535,42.445612],[3.159916,42.445604],[3.160023,42.445447],[3.160297,42.445431],[3.160726,42.445416],[3.160936,42.445321],[3.160903,42.445241],[3.160683,42.44534],[3.160275,42.445343],[3.160216,42.445094],[3.159744,42.445141],[3.159776,42.445339],[3.159578,42.445404],[3.159326,42.445398],[3.159165,42.445141],[3.158483,42.445133],[3.157926,42.445177],[3.157089,42.445236],[3.156526,42.445248],[3.156048,42.445466],[3.155635,42.445715],[3.155319,42.445917],[3.155158,42.446139],[3.154841,42.446368],[3.154144,42.446606],[3.153886,42.44638],[3.154213,42.445858],[3.15417,42.445616],[3.154203,42.44545],[3.154036,42.445323],[3.153913,42.445161],[3.153334,42.444923],[3.153135,42.444817],[3.152904,42.444678],[3.152524,42.444761],[3.15217,42.4449],[3.151816,42.444955],[3.151553,42.445066],[3.151231,42.445157],[3.150963,42.445252],[3.150598,42.445323],[3.150346,42.445406],[3.150153,42.445517],[3.150035,42.445802],[3.150179,42.446],[3.149906,42.446036],[3.14968,42.445925],[3.149444,42.445822],[3.149246,42.445711],[3.149026,42.445644],[3.148779,42.4456],[3.148983,42.445418],[3.149203,42.445232],[3.149418,42.445042],[3.149675,42.444718],[3.150045,42.444488],[3.150603,42.444433],[3.151209,42.444203],[3.151542,42.444088],[3.151816,42.443969],[3.152148,42.443783],[3.152357,42.443581],[3.15254,42.443483],[3.152824,42.443261],[3.153135,42.443241],[3.153425,42.443197],[3.153827,42.443126],[3.154476,42.442901],[3.154082,42.442708],[3.154253,42.442522],[3.154439,42.442323],[3.154782,42.442465],[3.154959,42.442283],[3.155141,42.442069],[3.154637,42.441717]]]}},{""type"":""Feature"",""properties"":[],""geometry"":{""type"":""LineString"",""coordinates"":[[3.154766,42.441852],[3.154616,42.441907],[3.154511,42.442038],[3.154251,42.442437],[3.153824,42.442759],[3.153527,42.442881],[3.153098,42.44294],[3.152384,42.442766],[3.151976,42.442513],[3.151754,42.442648],[3.152065,42.442878],[3.152272,42.443015],[3.152239,42.443217],[3.151934,42.443514],[3.151218,42.443883],[3.150399,42.444183],[3.150077,42.444274],[3.149707,42.444338],[3.149502,42.444469],[3.149305,42.444654],[3.149223,42.44492],[3.148761,42.445308],[3.148311,42.445601],[3.148247,42.445736],[3.148597,42.445719],[3.148892,42.445759],[3.149562,42.446095],[3.150145,42.446385],[3.150381,42.446424],[3.150389,42.446257],[3.150292,42.446083],[3.150271,42.44585],[3.150335,42.445632],[3.150426,42.445505],[3.150673,42.44547],[3.151475,42.445324],[3.152078,42.445129],[3.152615,42.444876],[3.152763,42.444873],[3.152923,42.444904],[3.15302,42.445102],[3.153618,42.445284],[3.15376,42.445443],[3.1538,42.445873],[3.15332,42.446884],[3.153511,42.446994],[3.153892,42.44693],[3.154275,42.446836],[3.155501,42.446416],[3.155603,42.446194],[3.155726,42.44602],[3.156327,42.445691],[3.156989,42.445459],[3.157375,42.445482],[3.158329,42.445467],[3.160604,42.445372],[3.160904,42.445292]]}}]}",2333.2228802852,120753.47307694,6,6,2024/03/09
